# id:9--4517.1-9
137,-310.13652654428
138,-328.59469781043
139,-315.35421449466
140,-415.19987097668
141,-361.88739914486
142,-258.21504741425
143,-235.95471644739
144,-507.78379516646
145,-357.16141217739
146,-365.78827551705
147,-237.0489935299
148,-314.53948098308
149,-445.80880816125
150,-322.13597562601
151,-277.30117896963
152,-265.35150579354
153,-409.46195138425
154,-333.13164189924
155,-432.62557097239
156,-444.35394221949
157,-329.86245481682
158,-384.2301616809
159,-298.38936419387
160,-325.06105360367
161,-368.09093698878
162,-386.60185135787
163,-466.00304118107
164,-216.54566189537
165,-241.11329503284
166,-325.89012423986
167,-392.53099746965
168,-191.76433433403
169,-291.16406934255
170,-187.28048893595
171,-239.35631707461
172,-298.1069355826
173,-420.07946339995
174,-539.93819932177
175,-284.36435613354
176,-256.27782425316
177,-421.78618935061
178,-251.82158954322
179,-284.80537832659
180,-405.14700149796
181,-220.13420504667
182,-413.30031028333
183,-311.2007561113
184,-261.03776543844
185,-264.46557595921
186,-314.17991114963
187,-244.04731887816
188,-259.38475970883
189,-429.39761143457
190,-302.70763458312
191,-403.15873518195
192,-409.38776090174
193,-290.98051886487
194,-259.4518510123
195,-369.25624608814
196,-393.84561841291
197,-341.54735552524
198,-210.0028108644
199,-268.54032779255
200,-258.38360593227
201,-351.43720195509
202,-299.45088467879
203,-272.48892291255
204,-257.63212738235
205,-219.83515562262
206,-330.24999130988
207,-285.84788704517
208,-192.3093357699
209,-383.98116950021
210,-356.24050903766
211,-293.79076786801
212,-255.29825822164
213,-280.90302921757
214,-312.43529176251
215,-257.25759812547
216,-199.26096004853
217,-334.56997660427
218,-228.89442368681
219,-321.89992266197
220,-367.36457461769
221,-76.10565694991
222,-157.51954986385
223,-309.11898426182
224,-274.55872747056
225,-299.89837242624
226,-245.41653004833
227,-203.73952833507
228,-189.64492604347
229,-215.7040103864
230,-305.94395323746
231,-303.50165476405
232,-216.92381799428
233,-336.27173172177
234,-225.99255272701
235,-241.64567714099
236,-143.45671469195
237,-246.17405173701
238,-255.70063223927
239,-343.70863139242
240,-322.70272552712
241,-183.13732521816
242,-237.83901654205
243,-325.34927946576
244,-307.0730968705
245,-236.47233756558
246,-202.20234628549
247,-254.79550876357
248,-418.29976923793
249,-268.48648148637
250,-352.85567264091
251,-310.77571097655
252,-318.21711946402
253,-207.81466459587
254,-308.00980640189
255,-307.1366987568
256,-297.996450639
257,-330.01963476326
258,-108.75196313639
259,-304.3238296568
260,-253.02731141763
261,-185.89794126672
262,-137.57580069415
263,-213.78778877319
264,-284.5166818457
265,-338.41912560171
266,-118.83400738823
267,-191.96480014959
268,-215.20555096074
269,-148.50040263211
270,-199.61654160759
271,-335.57384149107
272,-141.909658735
273,-280.08209063643
274,-261.70494117873
275,-238.32067850466
276,-229.90485277148
277,-141.37342099246
278,-251.97953505294
279,-151.99672680958
280,-193.03254106966
281,-201.35332120043
282,-184.29013415631
283,-125.45122968781
284,-283.42400401688
285,-190.72590972007
286,-296.08706207263
287,-243.3884486338
288,-262.3206220611
289,-80.341574859743
290,-216.3620831239
291,-171.56071008098
292,-251.74158994737
293,-314.23013206631
294,-284.00492787633
295,-180.80685598726
296,-254.19575020201
297,-249.863140891
298,-254.35814219831
299,-49.942482527549
300,-262.98643205729
301,-225.17761460155
302,-325.32302191754
303,-182.56569952948
304,-319.85732405531
305,-186.09172875178
306,-147.51836888922
307,-124.99673326597
308,-157.23742233539
309,-179.38049139239
310,-196.57060784252
311,-230.59538495808
312,-155.61023392626
313,-157.1593624852
314,-179.08252374847
315,-83.041447079439
316,-172.72993765984
317,-230.47114159169
318,-139.40631976209
319,-156.71475629177
320,-286.34023272696
321,-251.8702117509
322,-325.04054741413
323,-216.90240613956
324,-135.23280410546
325,-179.87536662281
326,-162.49104262806
327,-56.359270612728
328,-134.83069903285
329,-125.22524984082
330,-194.95582037616
331,-69.822180350224
332,-131.02746591613
333,-105.81126910417
334,-129.04264174807
335,-64.211604796777
336,-238.52785140747
337,-220.48702156303
338,-71.132855383577
339,-134.85761056598
340,-66.084211664276
341,-127.6068722245
342,-102.53023327196
343,-141.65305718508
344,-155.40776760231
345,-229.3073198899
346,-207.08494283259
347,-257.95303698069
348,-278.91801305772
349,-135.27276413333
350,-118.34392640661
351,-129.59296961385
352,-136.22505749752
353,-221.78708876596
354,-126.86979446145
355,-199.73307838877
356,-183.52047526523
357,-87.189313242191
358,-246.8533583333
359,-140.84256046172
360,-230.97303003537
361,-101.45234823937
362,-233.06246357015
363,-131.75053147195
364,-126.65305888561
365,-279.36235459313
366,-175.73437468457
367,53.913489269399
368,-120.50239998843
369,-151.90551920434
370,-215.29807574406
371,-147.92963277649
372,-290.25152155508
373,-102.66379162402
374,-76.247208169865
375,-219.3269879609
376,-117.24122207708
377,-223.37749322685
378,-122.34431896385
379,-72.138868049734
380,-144.44133775657
381,-213.31887027057
382,-126.37182944705
383,-164.07035868922
384,-120.45164871424
385,-165.71511296738
386,-65.349559353535
387,-255.90916042145
388,-104.51176580957
389,-156.43324682033
390,-94.437944390168
391,-225.18735432441
392,-80.065293099734
393,-179.93650769101
394,-27.484380708074
395,-167.43870054722
396,-82.787444385848
397,-80.60256089936
398,-36.599596373234
399,-77.714781698757
400,-167.18407671109
401,-202.04619267204
402,-172.54920721551
403,-20.472746472745
404,31.497087148308
405,-116.1356416367
406,-239.67401267407
407,-175.72821499494
408,-4.6802875918444
409,-24.818156196302
410,33.563261265447
411,-119.2923898625
412,-136.46150690188
413,-62.026599335711
414,-168.78973121042
415,-114.81502042807
416,-82.04006932209
417,-260.30502426495
418,-107.63340410469
419,-159.57835056012
420,-73.06173125678
421,-5.1788313110743
422,-150.46106453531
423,-72.659441262933
424,-17.366751226139
425,53.387681813643
426,-81.296668461126
427,-27.452129353475
428,-107.30159199666
429,-10.716981044498
430,93.450643331522
431,8.3716161317111
432,-39.807763846849
433,-76.137619849005
434,66.290343530361
435,3.5721751673015
436,-6.717242180501
437,-165.36335679562
438,27.462339393885
439,-103.02435716738
440,-116.63697934522
441,-210.11375709694
442,-9.6777311294083
443,4.0099293466873
444,110.62407373122
445,-7.692656796078
446,-87.680913383156
447,70.354661274064
448,-116.21113893271
449,-63.435851914221
450,-17.028654260294
451,-152.34845786957
452,-186.98011411862
453,-39.277978480612
454,-127.8442374226
455,-52.036258217339
456,-48.837852076389
457,-122.2277596139
458,-70.378871223885
459,-123.73454136482
460,-111.36167603212
461,-189.14530387253
462,-30.555618249615
463,-78.852935677786
464,-89.673076271034
465,-17.662085194527
466,-13.240824713509
467,44.801561716523
468,-66.076435813168
469,-51.153400103825
470,-50.05959494511
471,-78.965697587203
472,-29.953182974173
473,-7.2816647576275
474,-147.76692328656
475,66.342382466801
476,-136.26500651629
477,16.193967481689
478,82.252052640328
479,113.48722742022
480,-37.943403349909
481,-54.28392881608
482,-157.81585168096
483,30.10635760751
484,-99.301912214253
485,-69.545477705686
486,113.70145547239
487,-216.82026039966
488,-73.046499579688
489,-94.879170381918
490,-31.443372672705
491,103.04893674158
492,-82.220926488485
493,198.73472652513
494,-116.95433470805
495,150.77681468759
496,-30.231144867811
497,-90.052452770548
498,29.181661280492
499,7.760620751588
500,12.188012758977
501,82.462151716771
502,19.921066082218
503,-38.624652016422
504,-10.854986147817
505,90.077489101348
506,46.839253098195
507,38.282524904345
508,69.099583330697
509,-13.095559775806
510,49.847109992933
511,58.720295093334
512,23.082628884955
513,13.903931916395
514,-20.578065412889
515,50.231884989589
516,23.397259201722
517,-10.336001353344
518,65.499128639403
519,-81.540504578109
520,37.001539848442
521,11.012567024578
522,-74.056456338449
523,-23.330782710341
524,108.16373604726
525,65.970905705516
526,-10.652600543801
527,-14.663187816309
528,-5.8355810021298
529,38.277174697591
530,-31.102913016776
531,85.15735268502
532,18.877767242766
533,45.701241238634
534,-79.205616927072
535,63.396183142236
536,91.481138218063
537,180.97354621571
538,23.464483807849
539,81.271591069109
540,-19.58845405563
541,178.59298080057
542,7.2341951225668
543,-80.420124852213
544,-72.860532895936
545,-31.324291178924
546,134.52662975362
547,47.751590994686
548,-20.739867240427
549,-96.304083541528
550,185.29376779036
551,-39.816565985566
552,-35.777129322775
553,-0.80530131699911
554,157.83624885091
555,75.164977703026
556,52.559963096946
557,50.134125718643
558,66.19979465069
559,-75.212484145245
560,-13.345255569971
561,42.169488683373
562,95.444179430162
563,23.069447472549
564,-25.322321349862
565,140.09574373093
566,198.02669310713
567,-61.959754018767
568,78.455565580936
569,-146.65238007976
570,6.5378145482844
571,175.48416205824
572,40.844126651944
573,49.264862878516
574,6.1521468495329
575,156.5946733061
576,135.00973793648
577,68.469230261081
578,-52.743270317194
579,87.177695265322
580,-34.832039959316
581,107.25887337342
582,-14.827384428509
583,75.336668251054
584,179.16000596923
585,154.39004969
586,95.329908092036
587,186.36918565614
588,47.103437858474
589,80.884440301157
590,41.881109528099
591,68.007522873404
592,171.51953153105
593,137.19283172553
594,42.503576013769
595,79.769621709557
596,43.405453078692
597,92.113182809571
598,6.7488399370865
599,-44.594800114848
600,142.74072619058
601,104.92946553068
602,11.079269063217
603,221.09131459309
604,58.693388794253
605,30.163365208847
606,186.20906435939
607,143.15158765444
608,89.081940312011
609,88.751813701738
610,86.48112188399
611,124.1625559579
612,-62.602431260056
613,70.587755818219
614,175.76557323559
615,134.20166590027
616,140.29759195229
617,87.687493095932
618,119.5744176276
619,224.89087929243
620,-44.322149138764
621,164.29902376
622,89.551307904752
623,-10.125472561809
624,125.13591655835
625,103.83428354198
626,216.9267748225
627,93.999108599613
628,40.154237073859
629,105.35900620492
630,85.555436983513
631,149.17827684016
632,116.73199538293
633,178.17749124409
634,162.36474932479
635,149.16122661586
636,121.16528321995
637,39.255362489322
638,211.7044240018
639,123.43021467811
640,132.07669224089
641,122.65962208877
642,97.133490377891
643,183.99976636471
644,128.53169163372
645,239.07738220146
646,115.67879177526
647,246.79927517115
648,109.55026253182
649,87.833819472409
650,106.53485098157
651,134.33612995488
652,281.88822646266
653,267.03316560604
654,291.5703193698
655,137.1900600061
656,141.97883389185
657,313.38657933913
658,217.80206825212
659,166.78016901109
660,151.07501640917
661,111.20692994594
662,157.38226291251
663,49.417132615925
664,208.00290676073
665,172.35238914922
666,166.28974495946
667,138.37487689863
668,237.72554983198
669,221.73293381053
670,82.548800284285
671,167.31935675025
672,74.647370160518
673,67.70315082463
674,428.08959892215
675,120.02156294833
676,225.38765760557
677,149.36961954881
678,133.12358769159
679,151.90289491001
680,290.15595041403
681,261.83948542419
682,91.280116036677
683,110.72661440049
684,145.45980743166
685,241.37113587819
686,140.92410762829
687,71.54486028582
688,336.20273029509
689,197.12195635312
690,139.78718236067
691,281.93304967548
692,131.91798831541
693,303.01514604481
694,183.86378955928
695,156.51193743922
696,223.60155440666
697,221.60700898506
698,149.6895482131
699,221.20949261512
700,166.3045018709
701,180.98036712996
702,177.43502165754
703,316.64622427655
704,218.99471238528
705,121.72016272437
706,217.67691248344
707,57.123480755187
708,153.62450820317
709,100.42934364103
710,177.95863404354
711,127.36478529749
712,264.29355264798
713,183.54900079491
714,199.61002244228
715,167.76977975062
716,114.04359785408
717,208.01223330586
